,"FY2022 Per Diem Rates - Effective October 1, 2021",,,,,,
ID,STATE,DESTINATION,COUNTY/LOCATION DEFINED,SEASON BEGIN,SEASON END,FY22 Lodging Rate,FY22 M&IE
192,MI,Petoskey,Emmet,September 1,September 30,$ 110,$ 64
193,MI,Pontiac / Auburn Hills ,Oakland,,,$ 117,$ 64
195,MI,South Haven,Van Buren,October 1,May 31,$ 96,$ 64
195,MI,South Haven,Van Buren,June 1,August 31,$ 115,$ 64
195,MI,South Haven,Van Buren,September 1,September 30,$ 96,$ 64
196,MI,Traverse City,Grand Traverse,October 1,June 30,$ 110,$ 64
196,MI,Traverse City,Grand Traverse,July 1,August 31,$ 195,$ 64
196,MI,Traverse City,Grand Traverse,September 1,September 30,$ 110,$ 64
199,MN,Duluth,St. Louis,October 1,October 31,$ 165,$ 79
199,MN,Duluth,St. Louis,November 1,May 31,$ 121,$ 79
199,MN,Duluth,St. Louis,June 1,September 30,$ 165,$ 79
200,MN,Eagan / Burnsville / Mendota Heights,Dakota,,,$ 100,$ 69
201,MN,Minneapolis / St. Paul,Hennepin / Ramsey,,,$ 148,$ 79
202,MN,Rochester,Olmsted,,,$ 133,$ 64
204,MO,Kansas City,Jackson / Clay / Cass / Platte,,,$ 123,$ 64
207,MO,St. Louis,St. Louis / St. Louis City / St. Charles,,,$ 141,$ 64
477,MS,Oxford,Lafayette,,,$ 99,$ 64
447,MS,Southaven,Desoto,,,$ 109,$ 59
211,MS,Starkville ,Oktibbeha,,,$ 103,$ 64
215,MT,Big Sky / West Yellowstone/Gardiner,Gallatin/Park,October 1,May 31,$ 124,$ 79
215,MT,Big Sky / West Yellowstone/Gardiner,Gallatin/Park,June 1,September 30,$ 241,$ 79
426,MT,Helena,Lewis and Clark,,,$ 103,$ 64
496,MT,Kalispell/Whitefish,Flathead,October 1,June 30,$ 96,$ 64
496,MT,Kalispell/Whitefish,Flathead,July 1,August 31,$ 177,$ 64
496,MT,Kalispell/Whitefish,Flathead,September 1,September 30,$ 96,$ 64
213,MT,Missoula,Missoula,October 1,May 31,$ 96,$ 69
213,MT,Missoula,Missoula,June 1,September 30,$ 131,$ 69
216,NC,Asheville ,Buncombe,October 1,December 31,$ 120,$ 64
216,NC,Asheville ,Buncombe,January 1,March 31,$ 97,$ 64
216,NC,Asheville ,Buncombe,April 1,September 30,$ 120,$ 64
217,NC,Atlantic Beach / Morehead City,Carteret,October 1,February 28,$ 100,$ 64
217,NC,Atlantic Beach / Morehead City,Carteret,March 1,August 31,$ 132,$ 64
217,NC,Atlantic Beach / Morehead City,Carteret,September 1,September 30,$ 100,$ 64
218,NC,Chapel Hill,Orange,,,$ 111,$ 74
219,NC,Charlotte,Mecklenburg,,,$ 129,$ 69
221,NC,Durham,Durham,,,$ 115,$ 64
464,NC,Fayetteville,Cumberland,,,$ 109,$ 64
222,NC,Greensboro,Guilford,October 1,April 30,$ 112,$ 64
222,NC,Greensboro,Guilford,May 1,September 30,$ 103,$ 64
224,NC,Kill Devil Hills,Dare,October 1,March 31,$ 96,$ 74
224,NC,Kill Devil Hills,Dare,April 1,September 30,$ 151,$ 74
227,NC,Raleigh,Wake,,,$ 123,$ 64
229,NC,Wilmington,New Hanover,,,$ 119,$ 59
231,NE,Omaha,Douglas,,,$ 110,$ 64
232,NH,Concord,Merrimack,,,$ 111,$ 64
233,NH,Conway,Caroll,October 1,February 28,$ 132,$ 69
233,NH,Conway,Caroll,March 1,June 30,$ 116,$ 69
233,NH,Conway,Caroll,July 1,August 31,$ 155,$ 69
233,NH,Conway,Caroll,September 1,September 30,$ 132,$ 69
234,NH,Durham,Strafford,October 1,June 30,$ 110,$ 59
234,NH,Durham,Strafford,July 1,August 31,$ 137,$ 59
234,NH,Durham,Strafford,September 1,September 30,$ 110,$ 59
235,NH,Laconia,Belknap,October 1,October 31,$ 149,$ 64
235,NH,Laconia,Belknap,November 1,May 31,$ 122,$ 64
235,NH,Laconia,Belknap,June 1,September 30,$ 149,$ 64
236,NH,Lebanon / Lincoln / West Lebanon,Grafton,,,$ 141,$ 59
237,NH,Manchester,Hillsborough,October 1,February 28,$ 124,$ 64
237,NH,Manchester,Hillsborough,March 1,April 30,$ 111,$ 64
237,NH,Manchester,Hillsborough,May 1,September 30,$ 124,$ 64
238,NH,Portsmouth,Rockingham,October 1,October 31,$ 145,$ 64
238,NH,Portsmouth,Rockingham,November 1,June 30,$ 115,$ 64
238,NH,Portsmouth,Rockingham,July 1,August 31,$ 163,$ 64
238,NH,Portsmouth,Rockingham,September 1,September 30,$ 145,$ 64
241,NJ,Cherry Hill / Moorestown,Camden / Burlington,,,$ 99,$ 69
242,NJ,Eatontown / Freehold,Monmouth,,,$ 120,$ 69
243,NJ,Edison / Piscataway,Middlesex ,,,$ 116,$ 69
244,NJ,Flemington,Hunterdon,,,$ 126,$ 69
246,NJ,Newark,Essex / Bergen / Hudson / Passaic,,,$ 147,$ 69
247,NJ,Parsippany,Morris,,,$ 161,$ 69
249,NJ,Princeton / Trenton,Mercer,,,$ 137,$ 69
248,NJ,Somerset,Somerset,,,$ 153,$ 64
250,NJ,Springfield / Cranford / New Providence,Union,,,$ 126,$ 69
251,NJ,Toms River,Ocean,October 1,June 30,$ 120,$ 69
251,NJ,Toms River,Ocean,July 1,August 31,$ 165,$ 69
251,NJ,Toms River,Ocean,September 1,September 30,$ 120,$ 69
252,NM,Albuquerque,Bernalillo,,,$ 111,$ 69
479,NM,Carlsbad,Eddy,,,$ 212,$ 64
254,NM,Santa Fe,Santa Fe,October 1,December 31,$ 133,$ 69
254,NM,Santa Fe,Santa Fe,January 1,February 28,$ 104,$ 69
254,NM,Santa Fe,Santa Fe,March 1,September 30,$ 133,$ 69
423,NM,Taos,Taos,,,$ 103,$ 64
255,NV,Incline Village / Reno / Sparks,Washoe,October 1,June 30,$ 102,$ 69
255,NV,Incline Village / Reno / Sparks,Washoe,July 1,August 31,$ 126,$ 69
255,NV,Incline Village / Reno / Sparks,Washoe,September 1,September 30,$ 102,$ 69
256,NV,Las Vegas,Clark,,,$ 120,$ 69
258,NY,Albany,Albany,,,$ 114,$ 69
269,NY,Binghamton,Broome,,,$ 101,$ 64
260,NY,Buffalo,Erie,,,$ 106,$ 69
261,NY,Floral Park / Garden City / Great Neck,Nassau,,,$ 150,$ 74
262,NY,Glens Falls,Warren,October 1,June 30,$ 102,$ 69
262,NY,Glens Falls,Warren,July 1,August 31,$ 168,$ 69
262,NY,Glens Falls,Warren,September 1,September 30,$ 102,$ 69
277,NY,Ithaca,Tompkins,October 1,November 30,$ 134,$ 74
277,NY,Ithaca,Tompkins,December 1,January 31,$ 104,$ 74
277,NY,Ithaca,Tompkins,February 1,September 30,$ 134,$ 74
264,NY,Kingston,Ulster,,,$ 113,$ 69
265,NY,Lake Placid,Essex,October 1,February 28,$ 125,$ 79
265,NY,Lake Placid,Essex,March 1,June 30,$ 112,$ 79
265,NY,Lake Placid,Essex,July 1,August 31,$ 182,$ 79
265,NY,Lake Placid,Essex,September 1,September 30,$ 125,$ 79
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,October 1,December 31,$ 286,$ 79
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,January 1,February 28,$ 159,$ 79
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,March 1,June 30,$ 258,$ 79
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,July 1,August 31,$ 220,$ 79
266,NY,New York City,Bronx / Kings / New York / Queens / Richmond,September 1,September 30,$ 286,$ 79
267,NY,Niagara Falls,Niagara,October 1,May 31,$ 96,$ 69
267,NY,Niagara Falls,Niagara,June 1,August 31,$ 115,$ 69
267,NY,Niagara Falls,Niagara,September 1,September 30,$ 96,$ 69
268,NY,Nyack / Palisades,Rockland,,,$ 117,$ 69
270,NY,Poughkeepsie,Dutchess,,,$ 106,$ 69
271,NY,Riverhead / Ronkonkoma / Melville,Suffolk,,,$ 145,$ 69
272,NY,Rochester,Monroe,,,$ 114,$ 69
273,NY,Saratoga Springs / Schenectady,Saratoga / Schenectady,October 1,June 30,$ 116,$ 64
273,NY,Saratoga Springs / Schenectady,Saratoga / Schenectady,July 1,August 31,$ 180,$ 64
273,NY,Saratoga Springs / Schenectady,Saratoga / Schenectady,September 1,September 30,$ 116,$ 64
274,NY,Syracuse / Oswego,Onondaga / Oswego,,,$ 101,$ 64
275,NY,Tarrytown / White Plains / New Rochelle,Westchester,,,$ 142,$ 74
276,NY,Troy ,Rensselaer,,,$ 108,$ 64
278,NY,West Point,Orange,,,$ 110,$ 64
279,OH,Akron,Summit,,,$ 99,$ 64
281,OH,Canton,Stark,October 1,June 30,$ 96,$ 64
281,OH,Canton,Stark,July 1,August 31,$ 108,$ 64
281,OH,Canton,Stark,September 1,September 30,$ 96,$ 64
282,OH,Cincinnati,Hamilton / Clermont,,,$ 151,$ 74
283,OH,Cleveland,Cuyahoga,,,$ 137,$ 69
284,OH,Columbus,Franklin,,,$ 122,$ 64
285,OH,Dayton / Fairborn,Greene / Montgomery,,,$ 109,$ 64
287,OH,Hamilton,Butler / Warren,,,$ 117,$ 59
289,OH,Mentor,Lake,,,$ 105,$ 59
280,OH,Sandusky,Erie,October 1,February 28,$ 101,$ 64
280,OH,Sandusky,Erie,March 1,August 31,$ 119,$ 64
280,OH,Sandusky,Erie,September 1,September 30,$ 101,$ 64
291,OH,Wooster,Wayne,,,$ 101,$ 59
295,OK,Oklahoma City,Oklahoma,,,$ 104,$ 64
298,OR,Beaverton,Washington,,,$ 136,$ 64
299,OR,Bend,Deschutes,October 1,May 31,$ 115,$ 64
299,OR,Bend,Deschutes,June 1,August 31,$ 161,$ 64
299,OR,Bend,Deschutes,September 1,September 30,$ 115,$ 64
300,OR,Clackamas,Clackamas,October 1,May 31,$ 115,$ 64
300,OR,Clackamas,Clackamas,June 1,August 31,$ 138,$ 64
300,OR,Clackamas,Clackamas,September 1,September 30,$ 115,$ 64
302,OR,Eugene / Florence,Lane,,,$ 108,$ 64
304,OR,Lincoln City,Lincoln,October 1,June 30,$ 114,$ 69
304,OR,Lincoln City,Lincoln,July 1,August 31,$ 162,$ 69
304,OR,Lincoln City,Lincoln,September 1,September 30,$ 114,$ 69
305,OR,Portland,Multnomah,October 1,October 31,$ 182,$ 74
305,OR,Portland,Multnomah,November 1,May 31,$ 152,$ 74
305,OR,Portland,Multnomah,June 1,September 30,$ 182,$ 74
306,OR,Seaside,Clatsop,October 1,June 30,$ 110,$ 69
306,OR,Seaside,Clatsop,July 1,August 31,$ 182,$ 69
306,OR,Seaside,Clatsop,September 1,September 30,$ 110,$ 69
307,PA,Allentown / Easton / Bethlehem,Lehigh / Northampton,,,$ 109,$ 64
313,PA,Bucks,Bucks,October 1,May 31,$ 102,$ 64
313,PA,Bucks,Bucks,June 1,July 31,$ 116,$ 64
313,PA,Bucks,Bucks,August 1,September 30,$ 102,$ 64
309,PA,Chester / Radnor / Essington,Delaware,,,$ 119,$ 64
310,PA,Erie,Erie,,,$ 98,$ 59
311,PA,Gettysburg,Adams,October 1,October 31,$ 103,$ 64
311,PA,Gettysburg,Adams,November 1,March 31,$ 96,$ 64
311,PA,Gettysburg,Adams,April 1,September 30,$ 103,$ 64
312,PA,Harrisburg,Dauphin County excluding Hershey,,,$ 117,$ 64
489,PA,Hershey,Hershey,October 1,October 31,$ 128,$ 74
489,PA,Hershey,Hershey,November 1,May 31,$ 113,$ 74
489,PA,Hershey,Hershey,June 1,August 31,$ 175,$ 74
489,PA,Hershey,Hershey,September 1,September 30,$ 128,$ 74
314,PA,Lancaster,Lancaster,,,$ 107,$ 59
315,PA,Malvern / Frazer / Berwyn,Chester,,,$ 129,$ 64
435,PA,Montgomery,Montgomery,,,$ 126,$ 69
317,PA,Philadelphia,Philadelphia,October 1,November 30,$ 198,$ 79
317,PA,Philadelphia,Philadelphia,December 1,February 28,$ 149,$ 79
317,PA,Philadelphia,Philadelphia,March 1,June 30,$ 210,$ 79
317,PA,Philadelphia,Philadelphia,July 1,August 31,$ 166,$ 79
317,PA,Philadelphia,Philadelphia,September 1,September 30,$ 198,$ 79
318,PA,Pittsburgh,Allegheny,,,$ 124,$ 64
319,PA,Reading,Berks,,,$ 111,$ 59
321,PA,State College ,Centre,,,$ 100,$ 69
322,RI,East Greenwich / Warwick,Kent,,,$ 106,$ 69
323,RI,Jamestown / Middletown / Newport,Newport ,October 1,October 31,$ 179,$ 64
323,RI,Jamestown / Middletown / Newport,Newport ,November 1,May 31,$ 117,$ 64
323,RI,Jamestown / Middletown / Newport,Newport ,June 1,August 31,$ 220,$ 64
323,RI,Jamestown / Middletown / Newport,Newport ,September 1,September 30,$ 179,$ 64
325,RI,Providence / Bristol,Providence / Bristol,,,$ 155,$ 64
326,SC,Charleston,Charleston / Berkeley / Dorchester,October 1,November 30,$ 189,$ 79
326,SC,Charleston,Charleston / Berkeley / Dorchester,December 1,February 28,$ 162,$ 79
326,SC,Charleston,Charleston / Berkeley / Dorchester,March 1,May 31,$ 228,$ 79
326,SC,Charleston,Charleston / Berkeley / Dorchester,June 1,September 30,$ 189,$ 79
327,SC,Columbia,Richland / Lexington,,,$ 112,$ 64
329,SC,Hilton Head,Beaufort,October 1,March 31,$ 115,$ 69
329,SC,Hilton Head,Beaufort,April 1,May 31,$ 161,$ 69
329,SC,Hilton Head,Beaufort,June 1,August 31,$ 182,$ 69
329,SC,Hilton Head,Beaufort,September 1,September 30,$ 115,$ 69
330,SC,Myrtle Beach,Horry,October 1,March 31,$ 96,$ 69
330,SC,Myrtle Beach,Horry,April 1,May 31,$ 115,$ 69
330,SC,Myrtle Beach,Horry,June 1,August 31,$ 167,$ 69
330,SC,Myrtle Beach,Horry,September 1,September 30,$ 96,$ 69
334,SD,Deadwood / Spearfish ,Lawrence,October 1,May 31,$ 96,$ 74
334,SD,Deadwood / Spearfish ,Lawrence,June 1,September 30,$ 128,$ 74
332,SD,Hot Springs,Fall River / Custer,October 1,May 31,$ 96,$ 64
332,SD,Hot Springs,Fall River / Custer,June 1,September 30,$ 123,$ 64
333,SD,Rapid City,Pennington,October 1,May 31,$ 96,$ 64
333,SD,Rapid City,Pennington,June 1,August 31,$ 133,$ 64
333,SD,Rapid City,Pennington,September 1,September 30,$ 96,$ 64
335,TN,Brentwood / Franklin,Williamson,,,$ 125,$ 69
336,TN,Chattanooga ,Hamilton,,,$ 109,$ 64
338,TN,Knoxville,Knox,,,$ 102,$ 64
339,TN,Memphis,Shelby,,,$ 123,$ 69
340,TN,Nashville,Davidson,October 1,November 30,$ 234,$ 79
340,TN,Nashville,Davidson,December 1,January 31,$ 187,$ 79
340,TN,Nashville,Davidson,February 1,June 30,$ 230,$ 79
340,TN,Nashville,Davidson,July 1,August 31,$ 207,$ 79
340,TN,Nashville,Davidson,September 1,September 30,$ 234,$ 79
342,TX,Arlington / Fort Worth / Grapevine,Tarrant County / City of Grapevine,,,$ 167,$ 64
343,TX,Austin,Travis,October 1,October 31,$ 158,$ 64
343,TX,Austin,Travis,November 1,January 31,$ 140,$ 64
343,TX,Austin,Travis,February 1,June 30,$ 161,$ 64
343,TX,Austin,Travis,July 1,August 31,$ 131,$ 64
343,TX,Austin,Travis,September 1,September 30,$ 158,$ 64
486,TX,Big Spring,Howard,,,$ 136,$ 64
345,TX,Corpus Christi,Nueces,,,$ 103,$ 64
346,TX,Dallas,Dallas ,October 1,November 30,$ 161,$ 69
346,TX,Dallas,Dallas ,December 1,August 31,$ 154,$ 69
346,TX,Dallas,Dallas ,September 1,September 30,$ 161,$ 69
347,TX,El Paso,El Paso,,,$ 98,$ 64
348,TX,Galveston,Galveston,October 1,May 31,$ 99,$ 64
348,TX,Galveston,Galveston,June 1,July 31,$ 132,$ 64
348,TX,Galveston,Galveston,August 1,September 30,$ 99,$ 64
350,TX,Houston,Montgomery / Fort Bend / Harris,,,$ 122,$ 69
471,TX,Midland / Odessa,Midland / Andrews / Ector / Martin,,,$ 183,$ 64
492,TX,Pecos,Reeves,,,$ 134,$ 59
354,TX,Plano,Collin,,,$ 122,$ 64
355,TX,Round Rock ,Williamson,,,$ 102,$ 64
356,TX,San Antonio,Bexar,,,$ 124,$ 64
357,TX,South Padre Island,Cameron,October 1,February 28,$ 96,$ 59
357,TX,South Padre Island,Cameron,March 1,July 31,$ 105,$ 59
357,TX,South Padre Island,Cameron,August 1,September 30,$ 96,$ 59
358,TX,Waco,McLennan,October 1,February 28,$ 107,$ 64
358,TX,Waco,McLennan,March 1,April 30,$ 123,$ 64
358,TX,Waco,McLennan,May 1,September 30,$ 107,$ 64
474,UT,Moab,Grand,October 1,October 31,$ 167,$ 69
474,UT,Moab,Grand,November 1,February 28,$ 96,$ 69
474,UT,Moab,Grand,March 1,September 30,$ 167,$ 69
360,UT,Park City,Summit,October 1,November 30,$ 147,$ 79
360,UT,Park City,Summit,December 1,March 31,$ 279,$ 79
360,UT,Park City,Summit,April 1,September 30,$ 147,$ 79
361,UT,Provo,Utah,,,$ 98,$ 64
362,UT,Salt Lake City,Salt Lake / Tooele,,,$ 128,$ 64
459,VA,Blacksburg,Montgomery,October 1,October 31,$ 123,$ 59
459,VA,Blacksburg,Montgomery,November 1,June 30,$ 105,$ 59
459,VA,Blacksburg,Montgomery,July 1,September 30,$ 123,$ 59
363,VA,Charlottesville,City of Charlottesville / Albemarle,,,$ 126,$ 69
428,VA,Loudoun,Loudoun,,,$ 116,$ 69
365,VA,Lynchburg,Campbell / Lynchburg City,,,$ 104,$ 64
368,VA,Richmond,City of Richmond,,,$ 145,$ 64
369,VA,Roanoke,City limits of Roanoke,,,$ 122,$ 59
371,VA,Virginia Beach,City of Virginia Beach,October 1,May 31,$ 106,$ 64
371,VA,Virginia Beach,City of Virginia Beach,June 1,August 31,$ 186,$ 64
371,VA,Virginia Beach,City of Virginia Beach,September 1,September 30,$ 106,$ 64
372,VA,Wallops Island,Accomack,October 1,June 30,$ 112,$ 64
372,VA,Wallops Island,Accomack,July 1,August 31,$ 207,$ 64
372,VA,Wallops Island,Accomack,September 1,September 30,$ 112,$ 64
374,VA,Williamsburg / York,James City / York Counties / City of Williamsburg,October 1,December 31,$ 102,$ 64
374,VA,Williamsburg / York,James City / York Counties / City of Williamsburg,January 1,March 31,$ 96,$ 64
374,VA,Williamsburg / York,James City / York Counties / City of Williamsburg,April 1,August 31,$ 118,$ 64
374,VA,Williamsburg / York,James City / York Counties / City of Williamsburg,September 1,September 30,$ 102,$ 64
377,VT,Burlington,Chittenden,October 1,October 31,$ 146,$ 69
377,VT,Burlington,Chittenden,November 1,May 31,$ 111,$ 69
377,VT,Burlington,Chittenden,June 1,September 30,$ 146,$ 69
378,VT,Manchester,Bennington,October 1,October 31,$ 124,$ 79
378,VT,Manchester,Bennington,November 1,July 31,$ 107,$ 79
378,VT,Manchester,Bennington,August 1,September 30,$ 124,$ 79
379,VT,Montpelier,Washington,October 1,October 31,$ 149,$ 69
379,VT,Montpelier,Washington,November 1,July 31,$ 127,$ 69
379,VT,Montpelier,Washington,August 1,September 30,$ 149,$ 69
380,VT,Stowe ,Lamoille,October 1,November 30,$ 146,$ 79
380,VT,Stowe ,Lamoille,December 1,February 28,$ 154,$ 79
380,VT,Stowe ,Lamoille,March 1,September 30,$ 146,$ 79
381,VT,White River Junction,Windsor,October 1,October 31,$ 112,$ 64
381,VT,White River Junction,Windsor,November 1,May 31,$ 98,$ 64
381,VT,White River Junction,Windsor,June 1,September 30,$ 112,$ 64
384,WA,Everett / Lynnwood,Snohomish,October 1,May 31,$ 116,$ 74
384,WA,Everett / Lynnwood,Snohomish,June 1,August 31,$ 139,$ 74
384,WA,Everett / Lynnwood,Snohomish,September 1,September 30,$ 116,$ 74
385,WA,Ocean Shores,Grays Harbor,October 1,June 30,$ 111,$ 74
385,WA,Ocean Shores,Grays Harbor,July 1,August 31,$ 137,$ 74
385,WA,Ocean Shores,Grays Harbor,September 1,September 30,$ 111,$ 74
386,WA,Olympia / Tumwater,Thurston,October 1,October 31,$ 112,$ 74
386,WA,Olympia / Tumwater,Thurston,November 1,August 31,$ 133,$ 74
386,WA,Olympia / Tumwater,Thurston,September 1,September 30,$ 112,$ 74
387,WA,Port Angeles / Port Townsend,Clallam / Jefferson,October 1,June 30,$ 104,$ 74
387,WA,Port Angeles / Port Townsend,Clallam / Jefferson,July 1,August 31,$ 161,$ 74
387,WA,Port Angeles / Port Townsend,Clallam / Jefferson,September 1,September 30,$ 104,$ 74
475,WA,Richland / Pasco,Benton / Franklin,,,$ 105,$ 69
389,WA,Seattle,King,October 1,October 31,$ 232,$ 79
389,WA,Seattle,King,November 1,April 30,$ 176,$ 79
389,WA,Seattle,King,May 1,September 30,$ 232,$ 79
390,WA,Spokane,Spokane,,,$ 114,$ 74
391,WA,Tacoma,Pierce,,,$ 126,$ 69
392,WA,Vancouver,Clark / Cowlitz / Skamania,October 1,October 31,$ 182,$ 74
392,WA,Vancouver,Clark / Cowlitz / Skamania,November 1,May 31,$ 152,$ 74
392,WA,Vancouver,Clark / Cowlitz / Skamania,June 1,September 30,$ 182,$ 74
412,WI,Appleton,Outagamie,,,$ 103,$ 59
393,WI,Brookfield / Racine,Waukesha / Racine,,,$ 103,$ 64
396,WI,Madison,Dane,October 1,October 31,$ 131,$ 64
396,WI,Madison,Dane,November 1,March 31,$ 109,$ 64
396,WI,Madison,Dane,April 1,September 30,$ 131,$ 64
397,WI,Milwaukee,Milwaukee,October 1,May 31,$ 128,$ 64
397,WI,Milwaukee,Milwaukee,June 1,July 31,$ 149,$ 64
397,WI,Milwaukee,Milwaukee,August 1,September 30,$ 128,$ 64
400,WI,Sturgeon Bay,Door,October 1,October 31,$ 102,$ 74
400,WI,Sturgeon Bay,Door,November 1,May 31,$ 96,$ 74
400,WI,Sturgeon Bay,Door,June 1,September 30,$ 102,$ 74
401,WI,Wisconsin Dells,Columbia,October 1,May 31,$ 104,$ 59
401,WI,Wisconsin Dells,Columbia,June 1,August 31,$ 132,$ 59
401,WI,Wisconsin Dells,Columbia,September 1,September 30,$ 104,$ 59
403,WV,Charleston,Kanawha,,,$ 109,$ 64
405,WV,Morgantown,Monongalia,,,$ 99,$ 59
408,WY,Cody,Park,October 1,May 31,$ 131,$ 69
408,WY,Cody,Park,June 1,September 30,$ 210,$ 69
409,WY,Jackson / Pinedale,Teton / Sublette,October 1,May 31,$ 151,$ 79
409,WY,Jackson / Pinedale,Teton / Sublette,June 1,September 30,$ 298,$ 79
453,WY,Rock Springs,Sweetwater,,,$ 98,$ 69
